cause_id.level3,cause_name,icd10,icd10_name
689,Road injuries,V17.9,Unsp pedl cyclst injured in clsn w statnry object in traf
689,Road injuries,V17.2,Unsp pedl cyclst injured in clsn w statnry object nontraf
689,Road injuries,V11.9,Unsp pedl cyclst injured in collision w oth pedl cyc in traf
689,Road injuries,V11.2,Unsp pedl cyclst injured in collision w oth pedl cyc nontraf
689,Road injuries,V15.9,Unsp pedl cyclst injured in collision w rail trn/veh in traf
689,Road injuries,V15.2,Unsp pedl cyclst injured in collision w rail trn/veh nontraf
689,Road injuries,V18.9,Unsp pedl cyclst injured in nonclsn trnsp accident in traf
689,Road injuries,V18.2,Unsp pedl cyclst injured in nonclsn trnsp accident nontraf
695,Other transport injuries,V00.8,Accident on other pedestrian conveyance
695,Other transport injuries,V98.0,"Accident to, on or involving cable-car, not on rails"
695,Other transport injuries,V98.2,"Accident to, on or involving ice yacht"
695,Other transport injuries,V98.1,"Accident to, on or involving land-yacht"
695,Other transport injuries,V98.3,"Accident to, on or involving ski lift"
695,Other transport injuries,V96.0,Balloon accident injuring occupant
695,Other transport injuries,V94.1,Bather struck by watercraft
695,Other transport injuries,V93.0,Burn due to localized fire on board watercraft
695,Other transport injuries,V91.0,Burn due to watercraft on fire
695,Other transport injuries,V95.3,Commercial fixed-wing aircraft accident injuring occupant
695,Other transport injuries,V91.1,Crushed betw watercraft and oth wtrcrft/obj due to collision
695,Other transport injuries,V86.5,Driver off-road veh injured in nontraffic accident
695,Other transport injuries,V86.0,Driver off-road veh injured in traffic accident
695,Other transport injuries,V84.0,Driver of special agricultural vehicle injured in traf
695,Other transport injuries,V84.5,Driver of special agricultural vehicle injured nontraf
695,Other transport injuries,V85.0,Driver of special construction vehicle injured in traf
695,Other transport injuries,V85.5,Driver of special construction vehicle injured nontraf
695,Other transport injuries,V83.0,Driver of special industrial vehicle injured in traf
695,Other transport injuries,V83.5,Driver of special industrial vehicle injured nontraf
695,Other transport injuries,V92.1,Drown due to being thrown overboard by motion of watercraft
695,Other transport injuries,V92.2,Drown due to being washed overboard from watercraft
695,Other transport injuries,V90.2,Drown due to falling or jumping from burning watercraft
695,Other transport injuries,V90.3,Drown due to falling or jumping from crushed watercraft
695,Other transport injuries,V92.0,Drowning and submersion due to fall off watercraft
695,Other transport injuries,V90.8,Drowning and submersion due to other accident to watercraft
695,Other transport injuries,V90.0,Drowning and submersion due to watercraft overturning
695,Other transport injuries,V90.1,Drowning and submersion due to watercraft sinking
695,Other transport injuries,V93.5,Explosion on board watercraft
695,Other transport injuries,V91.2,Fall due to collision betw watercraft and oth wtrcrft/obj
695,Other transport injuries,V93.3,Fall on board watercraft
695,Other transport injuries,V00.3,Flat-bottomed pedestrian conveyance accident
695,Other transport injuries,V96.2,Glider (nonpowered) accident injuring occupant
695,Other transport injuries,V00.2,Gliding-type pedestrian conveyance accident
695,Other transport injuries,V96.1,Hang-glider accident injuring occupant
695,Other transport injuries,V93.2,Heat exposure on board watercraft
695,Other transport injuries,V95.0,Helicopter accident injuring occupant
695,Other transport injuries,V91.3,Hit by falling object due to accident to watercraft
695,Other transport injuries,V94.0,Hitting obj/botm of body of water due to fall from wtrcrft
695,Other transport injuries,V94.4,Injury to barefoot water-skier
695,Other transport injuries,V94.3,Injury to rider of watercraft being puld beh oth watercraft
695,Other transport injuries,V93.6,Machinery accident on board watercraft
695,Other transport injuries,V81.7,Occ of rail trn/veh injured in derail w/o antecedent clsn
695,Other transport injuries,V97.0,Occupant of aircraft injured in oth air transport accidents
695,Other transport injuries,V81.6,Occupant of rail trn/veh injured by fall from rail trn/veh
695,Other transport injuries,V81.5,Occupant of rail trn/veh injured by fall in rail trn/veh
695,Other transport injuries,V81.1,Occupant of rail trn/veh injured in clsn w mtr veh in traf
695,Other transport injuries,V81.0,Occupant of rail trn/veh injured in clsn w mtr veh nontraf
695,Other transport injuries,V81.3,Occupant of rail trn/veh injured in collision w oth object
695,Other transport injuries,V81.2,Occupant of rail trn/veh injured in collisn/hit by roll stok
695,Other transport injuries,V81.8,Occupant of rail trn/veh injured in oth railway accidents
695,Other transport injuries,V81.9,Occupant of rail trn/veh injured in unsp railway accident
695,Other transport injuries,V84.3,Occup of special agricultural vehicle injured in traf
695,Other transport injuries,V84.9,Occup of special agricultural vehicle injured nontraf
695,Other transport injuries,V85.3,Occup of special construction vehicle injured in traf
695,Other transport injuries,V85.9,Occup of special construction vehicle injured nontraf
695,Other transport injuries,V83.3,Occup of special industrial vehicle injured in traf
695,Other transport injuries,V83.9,Occup of special industrial vehicle injured nontraf
695,Other transport injuries,V97.8,"Other air transport accidents, not elsewhere classified"
695,Other transport injuries,V93.1,Other burn on board watercraft
695,Other transport injuries,V93.8,Other injury due to other accident on board watercraft
695,Other transport injuries,V91.8,Other injury due to other accident to watercraft
695,Other transport injuries,V96.8,Other nonpowered-aircraft accidents injuring occupant
695,Other transport injuries,V95.8,Other powered aircraft accidents injuring occupant
695,Other transport injuries,V95.2,Other private fixed-wing aircraft accident injuring occupant
695,Other transport injuries,V98.8,Other specified transport accidents
695,Other transport injuries,V94.8,Other water transport accident
695,Other transport injuries,V97.2,Parachutist accident
695,Other transport injuries,V84.1,Passenger of special agricultural vehicle injured in traf
695,Other transport injuries,V84.6,Passenger of special agricultural vehicle injured nontraf
695,Other transport injuries,V85.1,Passenger of special construction vehicle injured in traf
695,Other transport injuries,V85.6,Passenger of special construction vehicle injured nontraf
695,Other transport injuries,V83.1,Passenger of special industrial vehicle injured in traf
695,Other transport injuries,V83.6,Passenger of special industrial vehicle injured nontraf
695,Other transport injuries,V86.6,Passngr off-road veh injured in nontraffic accident
695,Other transport injuries,V86.1,Passngr off-road veh injured in traffic accident
695,Other transport injuries,V05.1,Pedestrian injured in collision w rail trn/veh in traf
695,Other transport injuries,V05.0,Pedestrian injured in collision w rail trn/veh nontraf
695,Other transport injuries,V05.9,"Pedestrian injured in collision w rail trn/veh, unsp"
695,Other transport injuries,V00.0,Pedestrian on foot injured in collision w pedestrian convey
695,Other transport injuries,V86.7,Persn outside off-road veh injured in nontraffic accident
695,Other transport injuries,V86.2,Persn outside off-road veh injured in traffic accident
695,Other transport injuries,V86.4,Person injured boarding off-road veh
695,Other transport injuries,V88.2,"Person injured in collision betw car and pk-up/van, nontraf"
695,Other transport injuries,V88.3,"Person injured in collision between car and bus, nontraffic"
695,Other transport injuries,V84.4,Person injured wh brd/alit from special agricultural vehicle
695,Other transport injuries,V85.4,Person injured wh brd/alit from special construction vehicle
695,Other transport injuries,V83.4,Person injured wh brd/alit from special industrial vehicle
695,Other transport injuries,V97.1,Person injured while boarding or alighting from aircraft
695,Other transport injuries,V81.4,Person injured while boarding or alighting from rail trn/veh
695,Other transport injuries,V97.3,Person on ground injured in air transport accident
695,Other transport injuries,V84.2,Person outside special agricultural vehicle injured in traf
695,Other transport injuries,V84.7,Person outside special agricultural vehicle injured nontraf
695,Other transport injuries,V85.2,Person outside special construction vehicle injured in traf
695,Other transport injuries,V85.7,Person outside special construction vehicle injured nontraf
695,Other transport injuries,V83.2,Person outside special industrial vehicle injured in traf
695,Other transport injuries,V83.7,Person outside special industrial vehicle injured nontraf
695,Other transport injuries,V94.2,Rider of nonpowered watercraft struck by other watercraft
695,Other transport injuries,V00.1,Rolling-type pedestrian conveyance accident
695,Other transport injuries,V95.4,Spacecraft accident injuring occupant
695,Other transport injuries,V93.4,Struck by falling object on board watercraft
695,Other transport injuries,V95.1,Ultralt/microlt/pwr-glider accident injuring occupant
695,Other transport injuries,V95.9,Unspecified aircraft accident injuring occupant
695,Other transport injuries,V96.9,Unspecified nonpowered-aircraft accident injuring occupant
695,Other transport injuries,V94.9,Unspecified water transport accident
695,Other transport injuries,V86.9,Unspec occup off-road veh injured in nontraffic accident
695,Other transport injuries,V86.3,Unspec occup off-road veh injured in traffic accident
697,Falls,W18.0,Fall due to bumping against object
697,Falls,W17.4,Fall from dock
697,Falls,W05.2,Fall from non-moving motorized mobility scooter
697,Falls,W05.1,Fall from non-moving nonmotorized scooter
697,Falls,W05.0,Fall from non-moving wheelchair
697,Falls,W18.1,Fall from or off toilet
697,Falls,W13.0,"Fall from, out of or through balcony"
697,Falls,W13.1,"Fall from, out of or through bridge"
697,Falls,W13.9,"Fall from, out of or through building, not otherwise spcf"
697,Falls,W13.8,"Fall from, out of or through other building or structure"
697,Falls,W13.2,"Fall from, out of or through roof"
697,Falls,W13.4,"Fall from, out of or through window"
697,Falls,W09.1,Fall from playground swing
697,Falls,W00.1,Fall from stairs and steps due to ice and snow
697,Falls,W16.2,Fall in (into) filled bathtub or bucket of water
697,Falls,W18.2,Fall in (into) shower or empty bathtub
697,Falls,W17.3,Fall into empty swimming pool
697,Falls,W17.2,Fall into hole
697,Falls,W16.1,Fall into natural body of water
697,Falls,W16.3,Fall into other water
697,Falls,W17.1,Fall into storm drain or manhole
697,Falls,W16.0,Fall into swimming pool
697,Falls,W16.4,Fall into unspecified water
697,Falls,W17.0,Fall into well
697,Falls,W10.0,Fall (on)(from) escalator
697,Falls,W10.2,Fall (on)(from) incline
697,Falls,W10.8,Fall (on) (from) other stairs and steps
697,Falls,W10.1,Fall (on)(from) sidewalk curb
697,Falls,W10.9,Fall (on) (from) unspecified stairs and steps
697,Falls,W09.2,Fall on or from jungle gym
697,Falls,W09.8,Fall on or from other playground equipment
697,Falls,W09.0,Fall on or from playground slide
697,Falls,W00.0,Fall on same level due to ice and snow
697,Falls,W01.0,Fall on same level from slip/trip w/o strike against object
697,Falls,W01.1,Fall on same level from slip/trip w strike against object
697,Falls,W13.3,Fall through floor
697,Falls,W16.7,Jumping or diving from boat
697,Falls,W16.6,Jumping or diving into natural body of water
697,Falls,W16.8,Jumping or diving into other water
697,Falls,W16.5,Jumping or diving into swimming pool
697,Falls,W16.9,Jumping or diving into unspecified water
697,Falls,W18.3,Other and unspecified fall on same level
697,Falls,W17.8,Other fall from one level to another
697,Falls,W00.2,Other fall from one level to another due to ice and snow
697,Falls,W18.4,"Slipping, tripping and stumbling without falling"
697,Falls,W00.9,Unspecified fall due to ice and snow
699,"Fire, heat, and hot substances",X10.2,Contact with fats and cooking oils
699,"Fire, heat, and hot substances",X10.0,Contact with hot drinks
699,"Fire, heat, and hot substances",X10.1,Contact with hot food
699,"Fire, heat, and hot substances",X15.2,Contact with hotplate
699,"Fire, heat, and hot substances",X15.3,Contact with hot saucepan or skillet
699,"Fire, heat, and hot substances",X15.0,Contact with hot stove (kitchen)
699,"Fire, heat, and hot substances",X15.1,Contact with hot toaster
699,"Fire, heat, and hot substances",X11.0,Contact with hot water in bath or tub
699,"Fire, heat, and hot substances",X15.8,Contact with other hot household appliances
699,"Fire, heat, and hot substances",X11.8,Contact with other hot tap-water
699,"Fire, heat, and hot substances",X11.1,Contact with running hot water
699,"Fire, heat, and hot substances",X08.0,Exposure to bed fire
699,"Fire, heat, and hot substances",X02.0,Exposure to flames in controlled fire in bldg
699,"Fire, heat, and hot substances",X03.0,"Exposure to flames in controlled fire, not in bldg"
699,"Fire, heat, and hot substances",X00.0,Exposure to flames in uncontrolled fire in bldg
699,"Fire, heat, and hot substances",X01.0,"Exposure to flames in uncontrolled fire, not in bldg"
699,"Fire, heat, and hot substances",X06.2,Exposure to ignition of other clothing and apparel
699,"Fire, heat, and hot substances",X06.0,Exposure to ignition of plastic jewelry
699,"Fire, heat, and hot substances",X06.3,Exposure to melting of other clothing and apparel
699,"Fire, heat, and hot substances",X06.1,Exposure to melting of plastic jewelry
699,"Fire, heat, and hot substances",X08.2,Exposure to other furniture fire
699,"Fire, heat, and hot substances",X08.8,"Exposure to other specified smoke, fire and flames"
699,"Fire, heat, and hot substances",X02.1,Exposure to smoke in controlled fire in bldg
699,"Fire, heat, and hot substances",X03.1,"Exposure to smoke in controlled fire, not in bldg"
699,"Fire, heat, and hot substances",X00.1,Exposure to smoke in uncontrolled fire in bldg
699,"Fire, heat, and hot substances",X01.1,"Exposure to smoke in uncontrolled fire, not in bldg"
699,"Fire, heat, and hot substances",X08.1,Exposure to sofa fire
699,"Fire, heat, and hot substances",X03.3,"Fall due to controlled fire, not in building or structure"
699,"Fire, heat, and hot substances",X01.3,"Fall due to uncontrolled fire, not in building or structure"
699,"Fire, heat, and hot substances",X02.3,Fall from burning building or structure in controlled fire
699,"Fire, heat, and hot substances",X00.3,Fall from burning building or structure in uncontrolled fire
699,"Fire, heat, and hot substances",X03.4,"Hit by object due to controlled fire, not in bldg"
699,"Fire, heat, and hot substances",X01.4,"Hit by object due to uncontrolled fire, not in bldg"
699,"Fire, heat, and hot substances",X02.4,Hit by object from burning bldg in controlled fire
699,"Fire, heat, and hot substances",X00.4,Hit by object from burning bldg in uncontrolled fire
699,"Fire, heat, and hot substances",X14.0,Inhalation of hot air and gases
699,"Fire, heat, and hot substances",X13.0,Inhalation of steam and other hot vapors
699,"Fire, heat, and hot substances",X02.2,Injury due to collapse of burning bldg in controlled fire
699,"Fire, heat, and hot substances",X00.2,Injury due to collapse of burning bldg in uncontrolled fire
699,"Fire, heat, and hot substances",X02.5,Jump from burning building or structure in controlled fire
699,"Fire, heat, and hot substances",X00.5,Jump from burning building or structure in uncontrolled fire
699,"Fire, heat, and hot substances",X14.1,Other contact with hot air and other hot gases
699,"Fire, heat, and hot substances",X13.1,Other contact with steam and other hot vapors
699,"Fire, heat, and hot substances",X02.8,Other exposure to controlled fire in building or structure
699,"Fire, heat, and hot substances",X00.8,Other exposure to uncontrolled fire in building or structure
699,"Fire, heat, and hot substances",X03.8,"Oth exposure to controlled fire, not in bldg"
699,"Fire, heat, and hot substances",X01.8,"Oth exposure to uncontrolled fire, not in bldg"
704,Exposure to mechanical forces,W50.3,Accidental bite by another person
704,Exposure to mechanical forces,W34.0,Accidental discharge from other and unsp firearms and guns
704,Exposure to mechanical forces,W32.0,Accidental handgun discharge
704,Exposure to mechanical forces,W32.1,Accidental handgun malfunction
704,Exposure to mechanical forces,W50.0,Accidental hit or strike by another person
704,Exposure to mechanical forces,W50.1,Accidental kick by another person
704,Exposure to mechanical forces,W34.1,Accidental malfunction from other and unsp firearms and guns
704,Exposure to mechanical forces,W33.0,"Accidental rifle, shotgun and larger firearm discharge"
704,Exposure to mechanical forces,W33.1,"Accidental rifle, shotgun and larger firearm malfunction"
704,Exposure to mechanical forces,W50.4,Accidental scratch by another person
704,Exposure to mechanical forces,W50.2,Accidental twist by another person
704,Exposure to mechanical forces,W23.0,"Caught, crushed, jammed, or pinched between moving objects"
704,Exposure to mechanical forces,W23.1,"Caught, crushed, jammed, or pinched betw stationary objects"
704,Exposure to mechanical forces,W30.0,Contact with combine harvester
704,Exposure to mechanical forces,W46.1,Contact with contaminated hypodermic needle
704,Exposure to mechanical forces,W29.1,Contact with electric knife
704,Exposure to mechanical forces,W27.1,Contact with garden tool
704,Exposure to mechanical forces,W30.3,Contact with grain storage elevator
704,Exposure to mechanical forces,W30.2,Contact with hay derrick
704,Exposure to mechanical forces,W46.0,Contact with hypodermic needle
704,Exposure to mechanical forces,W27.4,Contact with kitchen utensil
704,Exposure to mechanical forces,W26.0,Contact with knife
704,Exposure to mechanical forces,W24.0,"Contact with lifting devices, not elsewhere classified"
704,Exposure to mechanical forces,W31.1,Contact with metalworking machines
704,Exposure to mechanical forces,W31.0,Contact with mining and earth-drilling machinery
704,Exposure to mechanical forces,W29.4,Contact with nail gun
704,Exposure to mechanical forces,W27.3,Contact with needle (sewing)
704,Exposure to mechanical forces,W27.8,Contact with other nonpowered hand tool
704,Exposure to mechanical forces,W29.2,Contact with other powered household machinery
704,Exposure to mechanical forces,W30.8,Contact with other specified agricultural machinery
704,Exposure to mechanical forces,W31.8,Contact with other specified machinery
704,Exposure to mechanical forces,W27.5,Contact with paper-cutter
704,Exposure to mechanical forces,W29.0,Contact with powered kitchen appliance
704,Exposure to mechanical forces,W31.2,Contact with powered woodworking and forming machines
704,Exposure to mechanical forces,W30.1,Contact with power take-off devices (PTO)
704,Exposure to mechanical forces,W31.3,Contact with prime movers
704,Exposure to mechanical forces,W27.2,Contact with scissors
704,Exposure to mechanical forces,W26.1,Contact with sword or dagger
704,Exposure to mechanical forces,W24.1,"Contact with transmission devices, not elsewhere classified"
704,Exposure to mechanical forces,W30.9,Contact with unspecified agricultural machinery
704,Exposure to mechanical forces,W31.9,Contact with unspecified machinery
704,Exposure to mechanical forces,W27.0,Contact with workbench tool
704,Exposure to mechanical forces,W29.8,Contact w oth powered powered hand tools and household mach
704,Exposure to mechanical forces,W29.3,Contact w powered garden and outdoor hand tools and mach
704,Exposure to mechanical forces,W36.1,Explosion and rupture of aerosol can
704,Exposure to mechanical forces,W36.2,Explosion and rupture of air tank
704,Exposure to mechanical forces,W36.8,Explosion and rupture of other gas cylinder
704,Exposure to mechanical forces,W37.8,"Explosion and rupture of oth pressurized tire, pipe or hose"
704,Exposure to mechanical forces,W36.3,Explosion and rupture of pressurized-gas tank
704,Exposure to mechanical forces,W36.9,Explosion and rupture of unspecified gas cylinder
704,Exposure to mechanical forces,W37.0,Explosion of bicycle tire
704,Exposure to mechanical forces,W40.0,Explosion of blasting material
704,Exposure to mechanical forces,W40.1,Explosion of explosive gases
704,Exposure to mechanical forces,W40.8,Explosion of other specified explosive materials
704,Exposure to mechanical forces,W40.9,Explosion of unspecified explosive materials
704,Exposure to mechanical forces,W49.9,Exposure to other inanimate mechanical forces
704,Exposure to mechanical forces,W42.9,Exposure to other noise
704,Exposure to mechanical forces,W42.0,Exposure to supersonic waves
704,Exposure to mechanical forces,W49.0,Item causing external constriction
704,Exposure to mechanical forces,W20.8,"Other cause of strike by thrown, projected or falling object"
704,Exposure to mechanical forces,W21.4,Striking against diving board
704,Exposure to mechanical forces,W22.1,Striking against or struck by automobile airbag
704,Exposure to mechanical forces,W22.8,Striking against or struck by other objects
704,Exposure to mechanical forces,W21.8,Striking against or struck by other sports equipment
704,Exposure to mechanical forces,W21.9,Striking against or struck by unspecified sports equipment
704,Exposure to mechanical forces,W22.0,Striking against stationary object
704,Exposure to mechanical forces,W21.1,"Struck by bat, racquet or club"
704,Exposure to mechanical forces,W20.0,Struck by falling object in cave-in
704,Exposure to mechanical forces,W21.0,Struck by hit or thrown ball
704,Exposure to mechanical forces,W21.2,Struck by hockey stick or puck
704,Exposure to mechanical forces,W20.1,Struck by object due to collapse of building
704,Exposure to mechanical forces,W21.3,Struck by sports foot wear
704,Exposure to mechanical forces,W45.0,Nail entering through skin
704,Exposure to mechanical forces,W45.1,Paper entering through skin
704,Exposure to mechanical forces,W45.2,Lid of can entering through skin
708,Adverse effects of medical treatment,Y83.5,"Amputation of limb(s) cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y83.2,"Anastomos,bypass or grft cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y84.4,"Aspiration of fluid cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y84.7,"Blood-sampling cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y84.0,"Cardiac catheterization cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y64.8,Contaminated med/biolog sub administered by oth means
708,Adverse effects of medical treatment,Y64.9,Contaminated med/biolog sub administered by unsp means
708,Adverse effects of medical treatment,Y64.1,"Contaminated med/biolog sub, injected or used for immuniz"
708,Adverse effects of medical treatment,Y64.0,"Contaminated med/biolog sub, transfused or infused"
708,Adverse effects of medical treatment,Y70.0,Diagnostic and monitoring anesth devices assoc w incdt
708,Adverse effects of medical treatment,Y71.0,Diagnostic and monitoring cardiovasc devices assoc w incdt
708,Adverse effects of medical treatment,Y75.0,Diagnostic and monitoring neurological devices assoc w incdt
708,Adverse effects of medical treatment,Y76.0,Diagnostic and monitoring ob/gyn devices assoc w incdt
708,Adverse effects of medical treatment,Y77.0,Diagnostic and monitoring ophthalmic devices assoc w incdt
708,Adverse effects of medical treatment,Y79.0,Diagnostic and monitoring orthopedic devices assoc w incdt
708,Adverse effects of medical treatment,Y72.0,Diagnostic and monitoring otorhino devices assoc w incdt
708,Adverse effects of medical treatment,Y78.0,Diagnostic and monitoring radiological devices assoc w incdt
708,Adverse effects of medical treatment,Y73.0,Dx and monitor gastroent and urology devices assoc w incdt
708,Adverse effects of medical treatment,Y74.0,Dx and monitoring gen hosp/persnl-use devices assoc w incdt
708,Adverse effects of medical treatment,Y81.0,Dx and monitoring gen/plast-surg devices assoc w incdt
708,Adverse effects of medical treatment,Y80.0,Dx and monitoring physical medicine devices assoc w incdt
708,Adverse effects of medical treatment,Y65.3,Endotracheal tube wrongly placed during anesthetic procedure
708,Adverse effects of medical treatment,Y63.0,Excess amount of bld or oth fluid given dur tranfs or infusn
708,Adverse effects of medical treatment,Y62.2,Fail of steril precaut dur kidney dialysis and oth perfusion
708,Adverse effects of medical treatment,Y63.8,Failure in dosage during other surgical and medical care
708,Adverse effects of medical treatment,Y63.9,Failure in dosage during unsp surgical and medical care
708,Adverse effects of medical treatment,Y63.4,Failure in dosage in electroshock or insulin-shock therapy
708,Adverse effects of medical treatment,Y65.2,Failure in suture or ligature during surgical operation
708,Adverse effects of medical treatment,Y62.4,Failure of sterile precautions during endoscopic examination
708,Adverse effects of medical treatment,Y62.5,Failure of sterile precautions during heart catheterization
708,Adverse effects of medical treatment,Y62.1,Failure of sterile precautions during infusn/transfusn
708,Adverse effects of medical treatment,Y62.0,Failure of sterile precautions during surgical operation
708,Adverse effects of medical treatment,Y62.6,"Failure of steril precaut during aspirat, pnctr and oth cath"
708,Adverse effects of medical treatment,Y62.3,Failure of steril precaut during injection or immunization
708,Adverse effects of medical treatment,Y62.8,Failure of steril precaut during oth surg and medical care
708,Adverse effects of medical treatment,Y62.9,Failure of steril precaut during unsp surg and medical care
708,Adverse effects of medical treatment,Y65.4,Failure to introduce or to remove other tube or instrument
708,Adverse effects of medical treatment,Y83.3,"Form of external stoma cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y83.1,"Implnt of artif int dev cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y63.3,Inadvertent expsr of patient to radiation during med care
708,Adverse effects of medical treatment,Y63.5,Inappropriate temperature in local application and packing
708,Adverse effects of medical treatment,Y63.1,Incorrect dilution of fluid used during infusion
708,Adverse effects of medical treatment,Y84.5,"Insrt gastr/duodnl sound cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y84.1,"Kidney dialysis cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y84.9,"Medical procedure, unsp cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y70.8,"Miscellaneous anesthesiology devices assoc w incdt, NEC"
708,Adverse effects of medical treatment,Y71.8,"Miscellaneous cardiovascular devices assoc w incdt, NEC"
708,Adverse effects of medical treatment,Y74.8,"Miscellaneous gen hosp/persnl-use devices assoc w incdt, NEC"
708,Adverse effects of medical treatment,Y81.8,"Miscellaneous gen/plast-surg devices assoc w incdt, NEC"
708,Adverse effects of medical treatment,Y75.8,"Miscellaneous neurological devices assoc w incdt, NEC"
708,Adverse effects of medical treatment,Y76.8,"Miscellaneous ob/gyn devices assoc w incdt, NEC"
708,Adverse effects of medical treatment,Y77.8,"Miscellaneous ophthalmic devices assoc w incdt, NEC"
708,Adverse effects of medical treatment,Y79.8,"Miscellaneous orthopedic devices assoc w incdt, NEC"
708,Adverse effects of medical treatment,Y72.8,"Miscellaneous otorhino devices assoc w incdt, NEC"
708,Adverse effects of medical treatment,Y80.8,"Miscellaneous physical medicine devices assoc w incdt, NEC"
708,Adverse effects of medical treatment,Y78.8,"Miscellaneous radiological devices assoc w incdt, NEC"
708,Adverse effects of medical treatment,Y73.8,"Misc gastroent and urology devices assoc w incdt, NEC"
708,Adverse effects of medical treatment,Y65.0,Mismatched blood in transfusion
708,Adverse effects of medical treatment,Y82.8,Other medical devices associated with adverse incidents
708,Adverse effects of medical treatment,Y84.8,"Oth medical procedures cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y65.8,Oth misadventures during surgical and medical care
708,Adverse effects of medical treatment,Y83.4,"Oth recnst surgery cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y83.8,"Oth surgical procedures cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y63.2,Overdose of radiation given during therapy
708,Adverse effects of medical treatment,Y65.5,Performance of wrong procedure (operation)
708,Adverse effects of medical treatment,Y75.2,"Prosth/oth implants, matrl and neuro devices assoc w incdt"
708,Adverse effects of medical treatment,Y74.2,"Prosth/oth implnt, matrl & hosp/persnl-use dev assoc w incdt"
708,Adverse effects of medical treatment,Y70.2,Prosth/oth implnt/mtrls anesthesiology devices assoc w incdt
708,Adverse effects of medical treatment,Y71.2,Prosth/oth implnt/mtrls cardiovascular devices assoc w incdt
708,Adverse effects of medical treatment,Y73.2,Prosth/oth implnt/mtrls gastroent and urol dev assoc w incdt
708,Adverse effects of medical treatment,Y81.2,Prosth/oth implnt/mtrls gen/plast-surg devices assoc w incdt
708,Adverse effects of medical treatment,Y76.2,Prosth/oth implnt/mtrls ob/gyn devices assoc w incdt
708,Adverse effects of medical treatment,Y77.2,Prosth/oth implnt/mtrls ophthalmic devices assoc w incdt
708,Adverse effects of medical treatment,Y79.2,Prosth/oth implnt/mtrls orthopedic devices assoc w incdt
708,Adverse effects of medical treatment,Y72.2,Prosth/oth implnt/mtrls otorhino devices assoc w incdt
708,Adverse effects of medical treatment,Y80.2,Prosth/oth implnt/mtrls physical med devices assoc w incdt
708,Adverse effects of medical treatment,Y78.2,Prosth/oth implnt/mtrls radiological devices assoc w incdt
708,Adverse effects of medical treatment,Y84.2,"Radiolog proc/radiothrpy cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y83.6,"Remov org (total) cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y84.3,"Shock therapy cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y77.3,"Surgical instrumnt, materials and opth devices assoc w incdt"
708,Adverse effects of medical treatment,Y79.3,"Surgical instrumnt, materials and orth devices assoc w incdt"
708,Adverse effects of medical treatment,Y70.3,"Surgical instrumnt, matrl and anesth devices assoc w incdt"
708,Adverse effects of medical treatment,Y75.3,"Surgical instrumnt, matrl and neuro devices assoc w incdt"
708,Adverse effects of medical treatment,Y76.3,"Surgical instrumnt, matrl and ob/gyn devices assoc w incdt"
708,Adverse effects of medical treatment,Y72.3,"Surgical instrumnt, matrl and otorhino devices assoc w incdt"
708,Adverse effects of medical treatment,Y78.3,"Surgical instrumnt, matrl and radiolog devices assoc w incdt"
708,Adverse effects of medical treatment,Y83.9,"Surgical proc, unsp cause abn react/compl, w/o misadvnt"
708,Adverse effects of medical treatment,Y71.3,"Surg instrumnt, matrl and cardiovasc devices assoc w incdt"
708,Adverse effects of medical treatment,Y81.3,"Surg instrumnt, matrl and gen/plast-surg dev assoc w incdt"
708,Adverse effects of medical treatment,Y80.3,"Surg instrumnt, matrl and physcl med devices assoc w incdt"
708,Adverse effects of medical treatment,Y73.3,"Surg instrumnt, matrl & gastroent and urol dev assoc w incdt"
708,Adverse effects of medical treatment,Y74.3,"Surg instrumnt,matrl & gen hosp/persnl-use dev assoc w incdt"
708,Adverse effects of medical treatment,Y70.1,Therapeutic and rehab anesth devices assoc w incdt
708,Adverse effects of medical treatment,Y71.1,Therapeutic and rehab cardiovasc devices assoc w incdt
708,Adverse effects of medical treatment,Y81.1,Therapeutic and rehab gen/plast-surg devices assoc w incdt
708,Adverse effects of medical treatment,Y75.1,Therapeutic and rehab neurological devices assoc w incdt
708,Adverse effects of medical treatment,Y76.1,Therapeutic and rehab ob/gyn devices assoc w incdt
